,Textstelle,Metapher?,Fokus,Rahmen,Annotator,Filename
437,"Denn ob die moderne Wissenschaft im einzelnen an den Anschauungen von Lamarck und Darwin festhält oder nicht, das ist unwesentlich Wesentlich ist hingegen, daß wir das Prinzip der mechanischen Kausalität, welches von Lamaer und Darwin mit so beispiellosem Erfolge zur Erklärung der Entwicklungserscheinungen angewandt worden ist, als den zuverlässigen Kompaß betrachten, der uns bei allen biologischen Untersuchungen allein den Weg zu weisen vermag.",Metaphernkandidat,,,GoldStandard,"['Methner_Stufe2_P_1.xmi', 'Methner_Stufe2_B_1.xmi', 'Methner_Stufe2_T_1.xmi']"
438,"Das englische Vollblutpferd bietet überall, auch wenn es nicht in England oder auf dem europäischen Festlande, sondern in Amerika oder in Australien, also unter sehr verschiedenen klimatischen und äußeren Verhältnissen gezogen ist, in ganz bemerkenswerter Weise allenthalben dieselben Formen und dieselben Eigenschaften dar, während man doch im allgemeinen sagen kann, daß das Pferd ganz und gar ein Produkt der Scholle ist und daher mit dem Lande seine Form wechselt.",Metaphernkandidat,,,GoldStandard,"['Methner_Stufe2_P_1.xmi', 'Methner_Stufe2_B_1.xmi', 'Methner_Stufe2_T_1.xmi']"
439,"So lehrt uns dann die Deszendenztheorie und ihre wissenschaftliche Begründung nicht nur die Wahrheit jenes Wortes verstehen: Der Krieg ist aller Dinge Vater, aller Dinge König, sondern auch jenes Satzes: Die Weltgeschichte ist das Weltgericht Gewiß!",Metaphernkandidat,,,GoldStandard,"['Methner_Stufe2_P_1.xmi', 'Methner_Stufe2_B_1.xmi', 'Methner_Stufe2_T_1.xmi']"
440,"Dies sind die Grundzüge einer Weltanschauung, welche sich auf einer Entwicklungstheorie aufbaut; sie dürften uns hinlänglich beweisen, daß die Entwicklungstheorie als wissenschaftliche Lehre weder aus den Naturwissenschaften stammt, noch auch erst durch die Deszendenztheorie für eine Weltanschauung fruchtbar gemacht wurde.",Metaphernkandidat,,,GoldStandard,"['Methner_Stufe2_P_1.xmi', 'Methner_Stufe2_B_1.xmi', 'Methner_Stufe2_T_1.xmi']"
441,"Von diesem Ziele sind wir noch weit entfernt, und bevor es nicht erreicht ist, ehe nicht wenigstens die großen Wissensgebiete der Biologie, Anthropologie und Soziologie eine einheitliche Grundlage gewonnen haben, und ehe nicht weiterhin zwischen den Naturwissenschaften und den Geisteswissenschaften das einigende Band hergestellt ist, eher wird sich auch das Leben nicht widerspruchslos der modernen Wissenschaft als Führerin anvertrauen.",Metaphernkandidat,,,GoldStandard,"['Methner_Stufe2_P_1.xmi', 'Methner_Stufe2_B_1.xmi', 'Methner_Stufe2_T_1.xmi']"
442,"Sobald die Kinder flügge wurden, verheirateten sie sich mit den flügge gewordenen Kindern der Nachbarn, zogen etwas weiter nach Westen und gründeten neue Farmen, die Farm der Eltern kam in die Hände des Jüngsten, welcher sie bewirtschaftete und die Eltern bis zu ihrem Tode verpflegte.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
443,"Was die Unterdrückung anbelangt, da könnten sie ebensogut vorschlagen, das Faß der Danaiden auszufüllen.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
444,"Bei der ersten Witterung von Gefahr ruft ein schrilles Wiehern die Herde zusammen; die Stuten und Füllen werden umgeben von den Hengsten und Wallachen; die stärksten und besten der letzteren besetzen die Seiten des unregelmäßigen Knäuels, und die mutigen und kampflustigen Hengste die Ecken oder vorspringenden Punkte.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
445,"Sie waren die Gelehrten, die Aufbewahrer alles Wissens und die Wächter der Bibliotheken.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
446,"Jeder Akt der Regierung wird von der ganzen Parteipresse als unumgänglich notwendig geschildert, und wird dadurch ein Teil des Glaubensbekenntnisses der Partei.",Metapher,"['Glaubensbekenntnisses', 'Glaubensbekenntnisses']","['Partei', 'der Partei']",GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
447,Zentralund Südamerika sind aufgehende Sonnen; Italien eine niedergehende.,Metapher,"['aufgehende Sonnen', 'aufgehende Sonnen', 'aufgehende Sonnen']","['Zentralund Südamerika', 'Südamerika', 'Zentralund Südamerika sind']",GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
448,"Infolge der außerordentlichen Publizität, welche heute auch den kleinsten Ereignissen gegeben wird, befindet sich fast jeder Herrscher in einem Meere von Licht, und keine seiner Bewegungen entgeht den Blicken der neugierigen Menge oder der lauernden Zeitungsreporter.",Metapher,"['Meere von Licht', 'Meere von Licht', 'von Licht']","['den Blicken der neugierigen Menge oder der lauernden Zeitungsreporter', 'Herrscher', 'in einem Meere']",GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
449,Es wurde der Tummelplatz der Nationen.,Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
450,"Jeder Versuch, ihren Einfluß zu beschränken, wird zu Atomen zerschmettert und das Endresultat ihres Wirkens ist Demagogie.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
451,"Es ist selbstverständlich daß von zwei Nationen (caeteris paribus) die jenige in dem allgemeinen Wettbewerb den Vorteil haben wird, welche das größere moderne Wissen besitzt; aber das Wissen muß ein praktisches sein und den Forderungen der Zeit entsprechen. »Kwledge s power«, aber nur, wenn es das lebendige Wissen unserer heutigen Zivilisation repräsentiert und nicht das versteinerte, in die Museen gehörige Leben längst vergangener Zeiten« Man möge ja nicht glauben, daß ich das Studium der alten Sprachen und Klassiker für Alle verwerfe, denn dieses ist durchaus nicht der Fall.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
452,"Abgesehen von Spanien selbst, spricht oder wenigstens versteht die rasch anwachsende Bevölkerung von Zentralund Südamerika spanisch, und wird daher im Laufe der Zeit eine viel größere Rolle als Italien spielen; außerdem findet eine bedeutende Einwanderung von Deutschen in die südamerikanischen Staaten statt, und für deutsche Kaufleute, Ingenieure und Fabrikanten bietet sich dort ein großes Feld, wenn sie der Sprache mächtig sind.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
453,"In den Staaten, welche zuerst aus dem Dunkel der Vorzeit auftauchen, finden wir Administration und Priesterherrschaft, Rechtspflege und Religion meistens vereint, und nicht jedes unabhängig für sich selbst bestehend.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
454,"Vermögen wurden infolgedessen erworben, welche die Märchen von tausend und eine Nacht in Schatten stellen.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
455,"Der Distriktboß kann erpressen, stehlen, tun was er will im Dienste des Staates, vorausgesetzt, daß er seinen Raub redlich mit dem über ihm stehenden Bossen teilt.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
456,"Was ist besser für die Gattung, diese enorme Konzentration von Kapital, das durch seine Wucht alles vor sich niederwirft, oder das Kontiueutalsystem des Pflichtanteils in der Vererbung, welches solche Machtentwicklung unmöglich macht?",Metapher,"['durch seine Wucht alles vor sich niederwirft', 'Wucht alles vor sich niederwirft']","['Konzentration von Kapital', 'Kapital']",GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
457,In Ägypten war die Architektur während 4000 Jahren von der Religion in Fesseln gehalten und verharrte trotz ihrer großartigen ursprünglichen Entwicklung so lange Zeit in demselben konventionellen Stiel.,Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
458,"Dieses ist ungefähr gerade so gescheit, als wenn sich ein Mensch auf das Sicherheitsventil eines Dampfkessels setzt, um den Dampf zu verhindern auszudrücken.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
459,"Die revolutionärste neue Existenzbedingung ist die geradezu fabelhafte Entwicklung der Verkehrsmittel in den letzten 50 JahrenEnorme Ablagerungen von Kohle, Erzen aller Art, Petroleum 2c. wurden aufgefunden und durch die verbesserten Verkehrsmittel sozusagen flüssig gemacht.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
460,"Die südlichen Staaten waren nach Beendigung des Krieges vollständig ruiniert, viele der reichsten und aristokratischsten Familien waren an den Bettelstab gebracht.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
461,"In der Entfernung von 2000 Jahren gesehen, erscheinen die Institutionen, die Geschichte, die Literatur des alten Roms und Griechenlands in verklärtem Lichte, wie die Berge Colorados in wundervollen Farben und märchenhaften Umrissen, wenn in einer Entfernung von 100 Meilen gesehen.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
462,"Regierung, Volk, Presse, Führer und Geführte, alle drängen vorwärts in derselben Richtung, da gibt es keinen Hemmschuh, allen Leidenschaften wird freie Bahn gelassen, und die Parteipresse sorgt dafür, daß alles, was geschieht, vernünftig, respektabel und ehrenhaft erscheint.",Metaphernkandidat,,,GoldStandard,"['Schalk_Stufe2_B_2.xmi', 'Schalk_Stufe2_T_2.xmi', 'Schalk_Stufe2_P_2.xmi']"
463,"Wenn wir als Materie des sozialen Lebens äußerlich im allgemeinen die Menschen bezeichnen, die sich gegenseitig als Mitglieder einer sozialen Vereinigung ansehen, so muß schon von vornherein angenommen werden, daß diese Materie nur äußerlich ein Aggregatzustand von Individuen ist: denn weder im Anfang, noch im gegenwärtigen, noch in irgend einem früheren Zustande des sozialen Lebens treten uns Individuen entgegen, die voneinander unabhängig und für das soziale Leben von einem von jeglicher Koalition unabhängigen Werte wären.",Metaphernkandidat,,,GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
464,"So sind Verfassungsund Verwaltungsbestimmungen, Strafrecht und Vermögensbezw. Erbrecht, gleichviel ob keimartig oder scharf ausgeprägt, vom ersten Augenblicke des sozialen Lebens an vorhanden 2), während andere speziellere Gebiete sich nach und nach einstellen3).",Metaphernkandidat,,,GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
465,"wenn wir von dem schlechten Worte »Rechtsphilofophie« absehen, so vergißt man bei jener Annahme, einmal daß eine Philosophie, welche die Prinzipien erst aufstellt und dann erprobt. schwindsüchtig ist und zweitens daß eine »Rechtsphilosophie« nicht Ergründung von Prinzipien, sondern höchstens nur Verwendung derselben für ein allgemeines Weltbild (: Philosophie) ist.",Metapher,"['schwindsüchtig', 'schwindsüchtig ist']","['eine Philosophie', 'daß eine Philosophie']",GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
466,"Dies lehrt uns der Schauplatz dieser Verbindungen und Anstrengungen, die Entwicklung der Familie und die Klassenbildung",Metaphernkandidat,,,GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
467,"Darum nimmt man hier auch an, das Material, aus dem die unteren Klassen bestehen, sei der Bodensatz der Gesellschaft2).",Metaphernkandidat,,,GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
468,So ist nach Marx die Tradition (in: der achtzehte Brumaire des Louis Nopolåon 1852) »ein Alp auf dem Gehirrne der Lebenden.«,Metaphernkandidat,,,GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
469,"Denn es ist auf Grund der bisherigen Bestimmungen klar, daß ein jeder sonstige Reformationsversuch der eben mit den Entwicklungsursachen des sozialen Wesens und ihrem Wesen nicht rechnet, einfach als die Tendenz angesehen werden muß, im Wasser ein Loch zu bohren.",Metaphernkandidat,,,GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
470,"So finden wir in der Geschichte, daß die traditionsreichsten Nationen auch die (wenn auch nur in einer bestimmten Richtung) entwicklungsfähigsten und die unermüdlichsten Nationen sind, daß die Nationen, die versumpfen, solche ohne Traditionen oder traditionsvergeleiche sind",Metapher,"['versumpfen', 'versumpfen']","['Nationen', 'die Nationen']",GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
471,"Wenn man gewöhnlich mit Aristoteles, Pol. I, 6, 2, III, 6, 6 die Unzufriedenheit als Schwächung des sozialen Lebens (des Staates) ansieht, so liegt der Fehler darin, daß dabei ein bestehender Staat, ein positiver Zustand berücksichtigt wird und man verkennt, daß, wenn man hierin auch nicht unzufrieden wäre, er durch die Zufriedenheit als Blutzirlulationsstillstand zu grunde gehen würde.",Metaphernkandidat,,,GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
472,"Ich hatte schon erwähnt, daß die Materie des sozialen Lebens (die Menschen) faktisch nicht selbstständige und gleichberechtigte Individuen zeigt, sondern daß es sich bei dieser Materie geschichtlich um kleinere oder größere Aggregatverbindungen von Individuen handelt.",Metaphernkandidat,,,GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
473,"Dort hatte ich es aber unterlassen, für die Erscheinung des ersten organisierten Zusammenhaltens von Menschen irgend einen so zusagen handgreiflichen Grund anzugeben; denn so fest es einerseits steht,  daß das soziale Leben Werk des menschlichen Geistes ist, so spekulativ und willkürlich wäre die Angabe eines positiven Grundes für jene Tat des Geistes: wenn man geneigt ist auch hier die Lehre vom Kampfe ums Dasein in Anspruch zu nehmen, so mache ich vielmehr darauf aufmerksam, daß da die ursprüngliche Allgleichheit eine schöne Fabel ist und da die Organisation monarchisch oder aristokratisch bewerkstelligt wurde, ein Prinzip des Daseinskampfes nach außen als der Schöpfer des sozialen Lebens nicht einmal vermutet werden darf.",Metaphernkandidat,,,GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
474,"Denn es haben zwar die besonneneren Anhänger eines Naturrechts als des »rechten« Rechtes, das von jeher existiert, erstens thn  1) Vgl. weiteres darüber gleich unten im Texte.              Soziologie. 103  die eigentliche Spitze abgebrochen, indem sie es nicht als durch das positive Recht umgestoßen auffaßten und zweitens es auch nicht als einen solchen Inhalt wie Gleichheit und Freiheit, sondern nur als einen Begriff für allgemein gültige menschliche Verhältnisse bestimmt.",Metaphernkandidat,,,GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
475,"wenn wir uns ein Prinzip denken und auf Grund dessen staatliche Menschenverhältnisse entwickeln, so  müssen wir auf alle Fälle, wenn die so bestimmten Verhältnisse nicht nach dem Willen des »Gesetzgebers« verstellbare Puppen oder Einwohner der Insel Utopia (= Nirgendsort) betreffen sollen, erst uns klar werden, wie es sich mit der Notwendigkeit der Verhältnisse verhält.",Metaphernkandidat,,,GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
476,"Die unteren Klassen innerhalb eines sozialen Verbandes sind nicht der Bodensatz der Nation, wie man auf Grund von falschen Spekulationen annahm,",Metaphernkandidat,,,GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
477,"Wenn die Basis, der Grund einer Begebenheit nichts anderes sein kann, als bekanntlich der Träger derselben, d. h. der Boden, in dem sie wurzelt, so ist die Frage nach der Basis der Entwicklung des sozialen Lebens bezw. der Geschichte für uns kein Problem.",Metaphernkandidat,,,GoldStandard,"['Eleutheropulos_Stufe2_K.xmi', 'Eleutheropulos_Stufe2_B.xmi', 'Eleutheropulos_Stufe2_P.xmi']"
478,"[1]: Während diese reinen Empiriker „den Wald vor Bäumen nicht sehen“, begnügen sich jene Metaphysiker mit dem bloßen Begriffe des Waldes, ohne seine Bäume zu sehen.",Metaphernkandidat,,,GoldStandard,"['Häckel_Welträtsel_Stufe2_K.xmi', 'Haeckel_Lebenswunder_Stufe2_A.xmi']"
479,"[2]: Diese naturphilosophische Gedanken- Arbeit erstreckt sich jetzt über ein volles halbes Jahrhundert, und ich darf jetzt, in meinem 66. Lebensjahre, wohl annehmen, daß sie reif im menschlichen Sinne ist; ich bin auch völlig gewiß, daß diese „reife Frucht“ vom Baume der Erkenntniß für die kurze Spanne des Daseins, die mir noch beschieden ist, keine bedeutende Vervollkommnung und keine principiellen Veränderungen erfahren wird.",Metapher,"['diese „reife Frucht“', '„reife Frucht“', 'Baume']","['Diese naturphilosophische Gedanken- Arbeit', 'meinem 66. Lebensjahre', 'der Erkenntniß']",GoldStandard,"['Häckel_Welträtsel_Stufe2_K.xmi', 'Haeckel_Lebenswunder_Stufe2_A.xmi', 'Haeckel_Lebenswunder_Stufe2_A.xmi']"
480,"[3]: Indem ich hiermit von meinen Lesern mich verabschiede, spreche ich die Hoffnung aus, daß ich durch meine ehrliche und gewissenhafte Arbeit — trotz ihrer mir wohl bewußten Mängel — ein kleines Scherflein zur Lösung der „Welträthsel“ beigetragen habe, und daß ich im Kampfe der Weltanschauungen manchem ehrlichen und nach reiner Vernunft-Erkenntniß ringenden Leser denjenigen Weg gezeigt habe, der nach meiner festen Ueberzeugung allein zur Wahrheit führt, den Weg der empirischen Naturforschung und der darauf gegründeten monistischen Philosophie.",Metaphernkandidat,,,GoldStandard,"['Häckel_Welträtsel_Stufe2_K.xmi', 'Haeckel_Lebenswunder_Stufe2_A.xmi']"
