,Annotator,Filename,Fokus,Metapher?,Rahmen,Textstelle
1816,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Aber damit verschwindet jene innere Unmöglichkeit der Entstehung der Gesellschaft, nicht aber auch der logische Fehler, den Ursprung der Gesellschaft aus der Familie abzuleiten; die prinzipiellen Fehler einer solchen Bestimmung sind folgende: einmal läßt die Naturwissenschaft für sich keinen sicheren Schluß über die ursprünglichen menschlichen Verhält- nisse zu; es kann aus ihr gerade so gut erschlossen werden, daß die Familie und das soziale Leben gleich ursprünglich sind, wie auch daß die Familie vor dem sozialen Leben vorhanden war; zweitens, es ist selbst auf Grund der Naturwissenschaft kein berechtigter Schluß, aus den Erscheinungen bei den nächstverwandten Tieren des Menschen auf die ursprünglichen mensch- lichen Verhältnisse zu schließen."
1817,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Ich will dies hier klar machen: Ziegler unterscheidet in der Natur dreierlei Formen des zur geschlechtlichen »Fort- pflanzung« Zusammentreffens von Individuen der zwei Geschlechter1): eine unterste Stufe, wo weder eine Begattung noch eine Paarung vorhanden ist, eine zweite Stufe, auf der »Begattungspaarung« herrscht, d. h. wo die zwei Individuen zusammentreffen und sich nach der Begattung wieder trennen und eine dritte »höchste Stufe«, bei der »dauernde Paarung« zur Geltung kommt."
1818,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Aber dieses Schema mag die Formen des geschlechtlichen Verkehrs der ver- schiedenartigen Tiere enthalten, es kann aber nicht den Entwicklungsstufen der Tiere in psychischer und physischer Hinsicht entsprechen: so muß z."
1819,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"B. gegenüber der Annahme, auf der dritten »höchsten« Stufe ständen die Vögel und Säugetiere, geltend gemacht werden, daß z."
1820,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"B. die Paarungsform eines der entwickelsten Tiere, des Huiides2), von der »Begattungspaarung«, die Ziegler nur für Würmer, Fische, Amphibien und Reptilien in Anspruch nimmt, prinzipiell nicht zu unterscheiden ist."
1821,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Wollte nun Ziegler durch sein Schema den Menschen als ein Wesen aus den »höchsten Klassen des Tier- reichs« unter die Kategorie der »dauernden Paarung« bringen, so sagt uns die Naturwissenschaft selbst durch das Beispiel des Hundes, daß dies von kuitätstheorie, welche die Einzelsamilie als ursprünglich leugnen, weil die Gesellschaft sonst nicht hätte entstehen können; denn dieser Schluß ist an sich nicht richtig, weil diese zwei erwähnten Erscheinungen, die Einzelfamilie und die Gesellschaft sich nicht ausschließen; vgl."
1822,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"die Beispiele bei H. C. Ziegler, Die Naturwissenschaft und die sozialdemokratische Theorie, S. 111 f., freilich ist dann auch die Schlußfolgerung Zieglers selbst aus diesen Beispielen in gleichem Maße logisch unzulässig."
1823,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"2) Es ist selstverständlich vom Hunde im Naturzustande, wie man ihn im Orient beobachten kann, aber nicht von unseren Haustieren die Rede."
1824,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Das gleiche gilt dann auch spezieller: Ziegler stellt dann den Menschen neben den Affen und glaubt einen mono- gamen ursprünglichen Zustand unter den Menschen feststellen zu dürfen; aber man darf hier nicht übersehen, daß wir auf Grund der Naturwissenschaft nicht einmal von den Zuständen bei den einen Affen auf diejenigen bei anderen schließen dürfen: wie irrtümlich es wäre, wenn wir z."
1825,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"B. von den geschlechtlichen Verhältnissen bei den Gorillas auf gleiche bei den Urang- Utans schließen wollten, ist hier direkt handgreiflich, weil wir doch jetzt glücklicherweise mehr oder weniger wissen, daß der Gorilla monogan (eveut."
1826,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,Das ist also der prinzipielle Fehler aller naturwissenschaftlicher Ab- leitung des Problems von dem unsprünglichen Zustande des Menschen1).
1827,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Das gleiche gilt aber auch hinsichtlich der Ethnologen, die auf Grund dieser oder jener Idee, mag sie auch noch so berechtigt erscheinen, auch die ersten Verhältnisse unter den Menschen bestimmen wollen."
1828,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"B. Westers marcks Fehler, der im letzten Grunde alles durch ein angeborenes Gefühl gegen Inzucht u. s. w. erklären möchte; denn es ist klar, daß dieses Gefühl heute allgemein verbreitet sein kann, ohne darum auch den ersten Menschen eigen gewesen zu sein, sogar selbst wenn, wie schon nachgewiesen, dasselbe bei den nächstverwandten Tieren event."
1829,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Der gleiche prinzipielle Fehler ist aber auch dort zu finden, wo man einfach aus einem geschichtlichen Zustande direkt das frühere Verhalten der Menschen ableiten zu dürfen glaubt."
1830,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"ist prinzipiell irrig mit Grote2) zu sagen: »alles was wir von den ältesten atheniensischen Gesetzen wissen, gründet sich auf die Einteilung in Sippschaften und Geschlechter, welche durchweg wie Erweiterung der Familie behandelt werden«; denn zwar ist die Einteilung in Sippschaften eine Tatsache, aber der weitere Schluß ist unberechtigt, weil auch eine Sippe mit eventuellem Weiberkommuuismus wie eine Familie austreten würde."
1831,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Hier liegt also der Fehler der Form nach und prinzipiell darin, daß man von dem, was man eine Familieneinrichtung nennt, oder, wie andere es tun, von der Wirtschaft und ähnlichem und anderem mehr auf die Priorität der Familie, ja auch die Art des Ehelebens schließt."
1832,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"D. h. der Fehler liegt darin, daß man nicht erst, so weit es möglich ist, die einzelnen Probleme für sich behandelt und dann miteinander verbindet."
1833,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Diesen Fehler begeht 1) Daß die Monogamie sonst direkt nicht der ursprüngliche Zustand der menschlichen Geschlechtsverhältnisse sein kann, werde ich im nächsten Kapitel nachweisen."
1834,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"3 34 Eleutheropulos auch Sehäffle1), wenn er zur Rechtfertigung seiner Voraussetzung von der Priorität der (Inonogamen) Familie den Grund anführt: die Familie sei das letzte Bildungsprodult des organischen Lebens, daher müsse sie naturgemäß der erste Anfang des sozialen Lebens sein; es ist von vornherein reine Kon- struktion, die Familie als letztes Bildungsprodukt des organischen Lebens und als Anfang des sozialen Lebens anzusehen; denn das letztere beruht auch aus der anderen Voraussetzung daß das soziale Leben ein natürliches organisches Wesen (nach Analogie des Individuums aus vielen Zellen) sei."
1835,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Übrigens, daß ein solcher Schluß von der Familie als dem letzten Bildungs- produlte des organischen Lebens auf das soziale Leben nicht erlaubt sein kann, muß von Schäffle selbst und allen Organiskern deshalb zugegeben werden, weil nach ihrer Ansicht auch die Herde ein natürlicher Organismus ist und doch nicht durch eine »Familie« vorbereitet wird."
1836,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Der Annahme eines ursprünglichen Familienlebens als des Ausgangspunktes des sozialen Lebens steht die andere entgegen: die Gesellschaft sei das frühere, die Einzelfamilie das spätere."
1837,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Man muß auch hier die Entscheidung über den wahren Gehalt dieser Annahme vorläufig beiseite lassen; es kommt darauf an, daß sie logisch und prinzipiell betrachtet von vorn- herein als falsch angesehen werden muß: weder Bachofen, noch Morgan, noch irgend ein anderer Vertreter dieser Ansicht hat sich mit dem Problem von dem ursprünglichen Zustande der Menschen methodologisch richtig besaßt."
1838,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Bachofen stellt seine Theorie auf Grund des »Mutterrechtes« auf: er meint, das »Mutterrecht« sei nur durch eine ursprüngliche Promis- kuität zu verstehen; also kann es ursprünglich nur eine Gesellschaft wie die Tierherde, aber keine Familie gegeben haben."
1839,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Das ist nun aber ein unrich- tiger Schluß, weil das sogenannte »Mutterrecht« auch durch eine Familien- sorm erklärt werden könnte, wie denn die Gegenpartei dies auch in einem besonderen Sinne tut."
1840,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Nun führt Morgan zur Rechtfertigung der Promis- kuität und der Priorität der Gesellschaft die Verwandtschaftsverhältnisse ge- wisser Völker an; hier liegt aber wiederum der Fehler darin, daß erstens Verwandtschaftsbezeichnungen kein absolut sicheres Instrument zur Bestimmung von wirklichen Verhältnissen sind, wie wir noch sehen werden, und daß zweitens und vor allem Verwirtschaftsbezeichnungen nie und nimmer einen Schluß auf chiilienlosigkeit, auf Promiskuität erlauben können."
1841,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Diese ver- kehrte Methode zeigt sich dann bei einigen Sozialisten in der Form, daß sie 1) Schäffle, Bau und Leben des sozialen Körpers, S. 214."
1842,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"35 nunmehr der Meinung sind, die Promiskuität müsse der ursprüngliche geschlecht- liche Zustand unter den Menschen gewesen sein, weil ein jeder andere Zustand nicht zur Gesellschaft geführt hätte."
1843,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Dies ist aber nur eine willkürliche An- nahme, weil die Sache in Wirklichkeit auch anders gedacht werden kann und auch anders gewesen ist1)."
1844,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Es gibt logisch vier Möglichkeiten für einen ursprünglichen Zustand des Menschengeschlechtes: 1. entweder lebten die Menschen vereinzelt als wilde Tiere, 2. oder aber in Familien ein Mann mit einem oder auch mit mehreren Weibern, 3. oder in Gesellschaften, die der Tierherde gleichen, 4. oder in Gesellschaften mit irgend welchen Familienverhältnissen."
1845,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"die Mythologie absolut nichts darüber, daß die Menschen Je als voneinander abgesonderte Individuen gelebt haben."
1846,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Denn Spencer erzählt zwar von den Abors, daß sie, wie sie selbst sagen sollen, wie Tiger sind; dies darf aber unter keinen Umständen zu dem Zwecke ausgenützt werden, die ursprüngliche Wildheit und den vollständigen Individualismus des ursprünglichen menschlichen Zustandes zu beweisen; denn man berichtet uns zugleich, daß die Häuser dieser Abors doch in Gruppen von je zweien oder dreien vorkommen und dann, was das Wichtigste ist zu beachten, daß diese Häuser doch alle zusammengehören, weil ja die Abors sich von anderen Völkern scharf unterscheiden."
1847,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,Somit fällt also die erste von den eingangs erwähnten Möglichkeiten für einen ursprünglichen Zustand des menschlichen Geschlechtes weg.
1848,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"bei der Naturwissenschaft darüber Rat zu holen, würde aus bereits bekannten Gründen2) eine grund- lose Spekulation sein."
1849,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"die Mythologie uns nicht bekannt ist, daß die Menschen ein wildes, d. h. vereinzeltes individualistisches Leben geführt haben können, so bleibt als eine große Wahrscheinlichkeit übrig, daß der ursprüngliche Zu- stand der Menschen in den drei letzteren oben erwähnten Möglichkeiten zu suchen sei."
1850,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"oben S. 31 f. 36 Eleutheropulos Familie bedingt sind, so handelt es sich zunächst darum, uns objektiv über die ersten mutmaßlich feststellbaren Familienverhältnisse unter den Menschen klar zu werden."
1851,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Denn dann können wir auf Grund dieser Feststellung ein- mal den Rückschluß ziehen, ob der Mensch ursprünglich nur als in Familien oder auch als in Gesellschaft lebend gedacht werden kann und zweitens dieses Ergebnis mit den uns objektiv bekannten menschlichen gesellschaftlichen Ver- hältnissen vergleichen und beides miteinander verarbeiten."
1852,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Man glaubt, es gebe einen doppelten Weg zur Bestimmung der ersten geschlechtlichen Verhältnisse unter den Menschen: die Ethnologie, im engeren Sinne die moderne Völkerkunde, die Geschichte bezw."
1853,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,die Mythologie einer seits und die Zoologie andererseits; denn die letztere bestimmt exakt das Geschlechtsleben der Tiere und besonders der höheren Tiere und man soll nun aus diesen Bestimmungen auch auf den Menschen schließen können: auf dem Wege der Völkerkunde und der Geschichte bezw.
1854,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Nun habe ich aber schon klar gemacht, daß formell prinzipiell nicht zulässig ist, von tierischen Verhältnissen auf tierisch- liche zu schließen."
1855,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Oder spezieller gesprochen: wir sahen schon1), daß es verfehlt ist, den ursprünglichen geschlechtlichen Zustand unter den Menschen auf Grund der naturwissenschaftlichen Beobachtungen auf anderen Gebieten zu bestimmen: denn hier sind alle Schlüsse möglich."
1856,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"die Bestimmungen des ursprünglichen Geschlechts- lebens der Menschen auf Grund der Völkerkunde und der Geschichte bezw- der Mythologie irgendwie prüfen, damit diese direkten Bestimmungen, weil wir den Gegenstand doch nicht unmittelbar kennen, auch durch eine natürliche Möglichkeit funktioniert werden."
1857,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,D. h. man muß bei der Bestimmung des Geschlechtslebens bei den ersten Menschen von den direkten diesbezüglichen Nachrichten in der Völkerkunde und der Geschichte bezw.
1858,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"indirekt auf das mögliche ursprüngliche Geschlechtsleben unter den ersten Menschen be- ziehen, sind folgende: eine eigentümliche Erscheinung des Geschlechtslebens bildet es, daß nach der modernen Bölkerkunde unter den Mineopis — diesen Urbewohnern der Andaniauen im Meerbuseu von Bengalen — der Vater mit der Mutter bis zur Entwöhnung des Kindes lebt und dann sich ein 1) Vgl."
1859,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Somit wäre hier die Frage die, uns klar zu werden, ob diese Erscheinung vereinzelt da steht oder ob sie auch bei anderen Völkern existiert haben mag."
1860,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Nun liefert uns die Ethnologie wirklich Erscheinungen, die auf Grund jener objektiven Tatsache erklärt und in ein System gebracht werden können, die also zur Recht- fertigung einer vorübergehenden Paarung als eines ursprünglichen Zustandes der Menschen ausgenützt werden dürfen; denn es bleibt zwar dabei die Frage offen, ob sie nicht auch anders zu erklären wären; aber ich werde auch zeigen, daß eine jede andere Hypothese unbegründet ist."
1861,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Eine solche ethnologische Erscheinung ist nun erstens folgende: wir finden in der Völkerkunde, daß bei den »Naturvölkern« diejenige Frau am meisten geachtet wird, welche die meisten Liebhaber aufweisen kann, d. h. die schon mit vielen anderen Männern gelebt hat."
1862,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Nunmehr dreht sich die Frage darum, ob diese Er- scheinung im Sinne eines vollkommen freien Geschlechtsverkehrs oder aber der festgestellten vorübergehenden Paarung besser gedeutet werden kann."
1863,X,nus6_2_Eleutheropulos_bereinigt.txt,,Nein,,"Die Entscheidung darüber muß aber als über allen Zweifel erhoben angesehen werden: denn erstens und vor allem muß geltend gemacht werden, daß wir über eine vorübergehende Paarung unter den Menschen einen urkundlichen Beweis besitzen, aber keinen über einen vollständig freien Verkehr der Ge- schlechter, d. h. über einen von Tag zu Tag wechselnden Geschlechtsverkehr; zweitens, es stimmt auch der Begriff der imrübergehenden Paarung eher mit der angeführten Tatsache, daß die meist geliebte Frau am meisten begehrt wird, überein, als derjenige eines überhaupt fingierten ganz losen Geschlechts- verkehrs: daß eine Frau wirklich begehrt wurde, wird augenscheinlich sein, wenn sie gezwungen wurde bei einem Manne länger zu bleiben als wenn sie sich jeweils hingeben würde; drittens, die Erklärung jener Erscheinung durch die vorübergehende Paarung stimmt auch eher mit der Art und Weise, wie die primitiven Menschen gelebt haben mögen: wir werden sehen, daß das Leben schon ursprünglich und natürlich eine Arbeitsteilung zwischen dem männlichen und weiblichen Geschlechte verursacht hatte; dies macht nun zur Notwendigkeit anzunehmen, daß ein jeder Mann auch für eine Frau und ein Kind für eine gewisse Zeit gesorgt haben muß, zumal als, wie wir gleich- falls finden werden, die Idee eines Lebenskommuuismus unter den ersten Menschen eine Fiktion ist."
